Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge,Case Type Priority,Case Age,Scheduled Hearings,Overall Priority
21,Immigration Law Cases,Jackie,Immigration Law Cases Case - Jackie,2023-08-29,Closed,Detroit,2023-09-03,2023-09-29,2024-02-28,Dana West,13,0.1178082191780822,1.0,14.117808219178082
2000,Immigration Law Cases,Jessica,Immigration Law Cases Case - Jessica,2023-08-09,Closed,Denver,2023-08-20,2024-06-10,2024-10-12,Jason Peterson,13,0.14520547945205478,1.0,14.145205479452056
1519,Immigration Law Cases,Regina,Immigration Law Cases Case - Regina,2023-08-06,Closed,Denver,2024-11-05,2024-12-23,2025-03-13,Anthony Vaughn,13,0.14931506849315068,1.0,14.14931506849315
206,Immigration Law Cases,Donna,Immigration Law Cases Case - Donna,2022-07-31,Closed,Las Vegas,2023-03-23,2024-03-15,,Cory Martinez,13,0.6575342465753424,0.5,14.157534246575342
307,Immigration Law Cases,Michelle,Immigration Law Cases Case - Michelle,2023-07-11,Closed,New York,2024-09-11,2024-10-18,2025-04-08,Rachel Cameron,13,0.18493150684931506,1.0,14.184931506849315
396,Immigration Law Cases,Ana,Immigration Law Cases Case - Ana,2023-07-06,Closed,Denver,2024-02-23,2024-09-15,2024-12-15,Shawn Hall,13,0.1917808219178082,1.0,14.191780821917808
121,Immigration Law Cases,Katherine,Immigration Law Cases Case - Katherine,2023-06-28,Closed,Indianapolis,2024-04-01,2025-03-03,2025-08-08,Albert Brennan,13,0.20273972602739726,1.0,14.202739726027398
1257,Immigration Law Cases,Jamie,Immigration Law Cases Case - Jamie,2023-06-24,Closed,Memphis,2024-08-08,2024-11-30,2024-12-09,Diane Larson,13,0.20821917808219179,1.0,14.208219178082192
571,Immigration Law Cases,Lisa,Immigration Law Cases Case - Lisa,2022-06-06,Closed,Dallas,2024-09-22,2025-05-04,,Charles Brooks,13,0.7328767123287672,0.5,14.232876712328768
558,Immigration Law Cases,Lisa,Immigration Law Cases Case - Lisa,2023-06-02,Closed,Oklahoma City,2023-10-08,2024-06-19,2024-09-07,Philip Alvarado,13,0.23835616438356164,1.0,14.238356164383562
1849,Immigration Law Cases,Michele,Immigration Law Cases Case - Michele,2023-05-28,Closed,Detroit,2023-06-21,2024-05-18,2024-05-18,Jamie Singleton,13,0.2452054794520548,1.0,14.245205479452055
466,Securities Fraud,Lori,Securities Fraud Case - Lori,2023-05-25,Closed,New York,2023-11-16,,,Jason Salazar,14,0.2493150684931507,0.0,14.24931506849315
773,Immigration Law Cases,Collin,Immigration Law Cases Case - Collin,2023-05-21,Closed,Baltimore,2024-06-24,2025-04-05,2025-08-05,Alexandra Cook DVM,13,0.2547945205479452,1.0,14.254794520547945
945,Securities Fraud,Joshua,Securities Fraud Case - Joshua,2023-05-21,Closed,Phoenix,2023-07-29,,,Jordan Gray,14,0.2547945205479452,0.0,14.254794520547945
941,Immigration Law Cases,Mario,Immigration Law Cases Case - Mario,2023-05-18,Closed,Boston,2023-09-12,2024-04-27,2024-07-05,Veronica Noble,13,0.2589041095890411,1.0,14.258904109589041
421,Securities Fraud,Robert,Securities Fraud Case - Robert,2023-05-16,Closed,Dallas,2024-03-20,,,Tracy Rice,14,0.26164383561643834,0.0,14.261643835616438
76,Securities Fraud,Shannon,Securities Fraud Case - Shannon,2023-05-06,Closed,Washington,2024-01-27,,,Jeremy Simmons,14,0.27534246575342464,0.0,14.275342465753425
267,Immigration Law Cases,Brandon,Immigration Law Cases Case - Brandon,2022-05-01,Closed,Seattle,2022-10-07,2023-07-12,,Sara Medina,13,0.7821917808219178,0.5,14.282191780821918
1440,Immigration Law Cases,Christy,Immigration Law Cases Case - Christy,2023-04-30,Closed,San Antonio,2024-03-20,2024-10-13,2025-04-04,Kimberly Smith,13,0.28356164383561644,1.0,14.283561643835617
1253,Immigration Law Cases,Stephanie,Immigration Law Cases Case - Stephanie,2023-04-13,Closed,Los Angeles,2023-05-19,2024-02-23,2024-07-26,Dana West,13,0.30684931506849317,1.0,14.306849315068494
640,Immigration Law Cases,Laura,Immigration Law Cases Case - Laura,2023-04-12,Closed,Phoenix,2024-04-07,2025-02-21,2025-05-18,Dustin Nichols,13,0.3082191780821918,1.0,14.308219178082192
1243,Securities Fraud,Taylor,Securities Fraud Case - Taylor,2023-04-04,Closed,Indianapolis,2024-06-19,,,David Stanley,14,0.31917808219178084,0.0,14.319178082191781
668,Securities Fraud,Mark,Securities Fraud Case - Mark,2023-03-15,Closed,Columbus,2023-08-16,,,Michael Leonard,14,0.34657534246575344,0.0,14.346575342465753
165,Securities Fraud,Lance,Securities Fraud Case - Lance,2023-03-14,Closed,Milwaukee,2024-01-22,,,Katie Myers,14,0.34794520547945207,0.0,14.347945205479451
1004,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,2023-03-11,Closed,Boston,2023-05-11,2023-12-13,2024-05-27,Andrew Jones,13,0.35205479452054794,1.0,14.352054794520548
416,Immigration Law Cases,Eric,Immigration Law Cases Case - Eric,2023-03-11,Closed,Baltimore,2024-04-11,2024-08-03,2024-10-10,Robert Nichols,13,0.35205479452054794,1.0,14.352054794520548
1015,Immigration Law Cases,John,Immigration Law Cases Case - John,2023-03-10,Closed,San Francisco,2024-10-08,2025-04-11,2025-05-07,Jeffery Hamilton,13,0.35342465753424657,1.0,14.353424657534246
729,Immigration Law Cases,Gregory,Immigration Law Cases Case - Gregory,2023-03-01,Closed,Washington,2023-03-28,2023-06-25,2023-10-25,Paul Kirby,13,0.36575342465753424,1.0,14.365753424657534
933,Securities Fraud,Anthony,Securities Fraud Case - Anthony,2023-02-27,Closed,Los Angeles,2024-02-23,,,Sarah Wyatt,14,0.3684931506849315,0.0,14.368493150684932
721,Immigration Law Cases,Michael,Immigration Law Cases Case - Michael,2022-02-20,Closed,Jacksonville,2023-11-29,2024-09-30,,Megan Vasquez,13,0.8780821917808219,0.5,14.378082191780821
1794,Immigration Law Cases,Joan,Immigration Law Cases Case - Joan,2023-02-20,Closed,San Antonio,2023-11-20,2023-11-23,2024-01-28,Austin Santos,13,0.3780821917808219,1.0,14.378082191780821
1185,Immigration Law Cases,Gary,Immigration Law Cases Case - Gary,2022-02-20,Closed,Houston,2022-06-11,2022-11-27,,Joanna Frazier,13,0.8780821917808219,0.5,14.378082191780821
1074,Securities Fraud,Brandon,Securities Fraud Case - Brandon,2023-02-13,Closed,Las Vegas,2024-09-14,,,Richard Lewis,14,0.38767123287671235,0.0,14.387671232876713
1492,Securities Fraud,Zoe,Securities Fraud Case - Zoe,2023-02-05,Closed,San Francisco,2024-03-05,,,Christina Rhodes,14,0.39863013698630134,0.0,14.398630136986302
434,Securities Fraud,Kevin,Securities Fraud Case - Kevin,2023-02-05,Closed,Boston,2023-02-17,,,Joshua Reed,14,0.39863013698630134,0.0,14.398630136986302
112,Securities Fraud,Jenna,Securities Fraud Case - Jenna,2023-02-04,Closed,Detroit,2024-06-11,,,Jeremy Smith,14,0.4,0.0,14.4
73,Immigration Law Cases,Timothy,Immigration Law Cases Case - Timothy,2023-01-24,Closed,Portland,2023-05-02,2023-11-18,2024-01-01,Michael Velasquez,13,0.41506849315068495,1.0,14.415068493150685
1850,Immigration Law Cases,Elizabeth,Immigration Law Cases Case - Elizabeth,2023-01-20,Closed,Jacksonville,2023-06-03,2023-09-19,2023-10-06,Joel Robertson Jr.,13,0.42054794520547945,1.0,14.42054794520548
1193,Securities Fraud,Amber,Securities Fraud Case - Amber,2023-01-19,Closed,Baltimore,2023-10-22,,,Colleen Perkins,14,0.42191780821917807,0.0,14.421917808219177
1686,Immigration Law Cases,Rachael,Immigration Law Cases Case - Rachael,2022-01-10,Closed,Seattle,2022-06-05,2022-12-06,,Anthony Walker,13,0.9342465753424658,0.5,14.434246575342465
314,Immigration Law Cases,Elizabeth,Immigration Law Cases Case - Elizabeth,2023-01-06,Closed,San Diego,2023-09-18,2024-04-11,2024-06-21,Angela Williams,13,0.4397260273972603,1.0,14.43972602739726
1553,Immigration Law Cases,Jose,Immigration Law Cases Case - Jose,2022-01-06,Closed,San Antonio,2023-09-04,2024-07-26,,Manuel Carr,13,0.9397260273972603,0.5,14.43972602739726
279,Immigration Law Cases,James,Immigration Law Cases Case - James,2023-01-06,Closed,Nashville,2024-03-27,2024-04-29,2024-07-01,Lynn Walls,13,0.4397260273972603,1.0,14.43972602739726
1975,Immigration Law Cases,Philip,Immigration Law Cases Case - Philip,2022-12-31,Closed,Nashville,2023-07-03,2024-02-23,2024-08-22,Gary Brown,13,0.44794520547945205,1.0,14.447945205479453
1050,Securities Fraud,Kevin,Securities Fraud Case - Kevin,2022-12-26,Closed,Phoenix,2023-07-08,,,Samantha Collins,14,0.4547945205479452,0.0,14.454794520547946
1175,Securities Fraud,Cody,Securities Fraud Case - Cody,2022-12-24,Closed,Memphis,2024-10-22,,,Kelly Lawson,14,0.4575342465753425,0.0,14.457534246575342
1356,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,2022-12-21,Closed,Philadelphia,2024-05-06,2024-11-15,2024-11-21,Joshua Reed,13,0.46164383561643835,1.0,14.461643835616439
1009,Immigration Law Cases,Lauren,Immigration Law Cases Case - Lauren,2022-12-15,Closed,San Antonio,2024-03-29,2024-11-10,2024-11-21,Nancy Castro,13,0.46986301369863015,1.0,14.46986301369863
1002,Immigration Law Cases,Frederick,Immigration Law Cases Case - Frederick,2022-12-07,Closed,Los Angeles,2023-08-02,2024-01-02,2024-01-19,Steven Hernandez DDS,13,0.4808219178082192,1.0,14.48082191780822
1979,Immigration Law Cases,Tiffany,Immigration Law Cases Case - Tiffany,2021-11-27,Closed,Phoenix,2021-12-31,2022-06-29,,Desiree Neal,13,0.9945205479452055,0.5,14.494520547945205
331,Immigration Law Cases,Shannon,Immigration Law Cases Case - Shannon,2021-11-26,Closed,Memphis,2022-10-12,2023-08-01,,Andrew Singh,13,0.9958904109589041,0.5,14.495890410958904
575,Securities Fraud,Laura,Securities Fraud Case - Laura,2022-11-08,Closed,Seattle,2024-05-04,,,Morgan Gonzalez DVM,14,0.5205479452054794,0.0,14.520547945205479
1935,Securities Fraud,Elizabeth,Securities Fraud Case - Elizabeth,2022-11-04,Closed,Philadelphia,2023-09-26,,,Dr. Angel Jensen,14,0.5260273972602739,0.0,14.526027397260274
683,Securities Fraud,Richard,Securities Fraud Case - Richard,2023-10-30,Closed,Las Vegas,2024-03-04,2024-09-04,,Dominic Santiago,14,0.03287671232876712,0.5,14.532876712328767
1654,Securities Fraud,Kevin,Securities Fraud Case - Kevin,2023-10-29,Closed,San Antonio,2024-06-22,2025-04-07,,Dylan Serrano,14,0.03424657534246575,0.5,14.534246575342467
1244,Immigration Law Cases,Karina,Immigration Law Cases Case - Karina,2022-10-28,Closed,Oklahoma City,2024-02-09,2024-04-19,2024-10-11,Katie Myers,13,0.5356164383561643,1.0,14.535616438356165
1841,Securities Fraud,Nathan,Securities Fraud Case - Nathan,2023-10-26,Closed,Dallas,2024-03-19,2024-07-11,,Michael Leonard,14,0.038356164383561646,0.5,14.538356164383561
38,Immigration Law Cases,Richard,Immigration Law Cases Case - Richard,2022-10-25,Closed,Charlotte,2024-09-14,2025-05-26,2025-07-12,Jeffrey Bray,13,0.5397260273972603,1.0,14.53972602739726
1674,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,2022-10-15,Closed,Memphis,2023-09-01,2024-03-26,2024-09-22,Nancy Hill,13,0.5534246575342465,1.0,14.553424657534247
840,Immigration Law Cases,William,Immigration Law Cases Case - William,2022-10-12,Closed,Jacksonville,2023-07-01,2023-07-23,2023-12-08,Erin Donaldson,13,0.5575342465753425,1.0,14.557534246575342
1407,Securities Fraud,Charles,Securities Fraud Case - Charles,2022-10-03,Closed,Washington,2024-06-25,,,Joseph Bruce,14,0.5698630136986301,0.0,14.56986301369863
368,Securities Fraud,Julia,Securities Fraud Case - Julia,2023-09-28,Closed,Los Angeles,2024-05-02,2025-03-24,,Gary Brown,14,0.07671232876712329,0.5,14.576712328767123
1287,Immigration Law Cases,Evan,Immigration Law Cases Case - Evan,2022-09-25,Closed,Denver,2022-11-25,2022-12-28,2023-03-17,Andrew Singh,13,0.5808219178082191,1.0,14.580821917808219
739,Securities Fraud,Denise,Securities Fraud Case - Denise,2023-09-14,Closed,Washington,2024-10-22,2024-10-28,,Michael Golden,14,0.0958904109589041,0.5,14.595890410958905
1931,Securities Fraud,Jason,Securities Fraud Case - Jason,2022-09-07,Closed,San Jose,2024-01-18,,,Alex Shaw,14,0.6054794520547945,0.0,14.605479452054794
1697,Securities Fraud,Pamela,Securities Fraud Case - Pamela,2022-09-03,Closed,San Antonio,2023-08-23,,,Alicia Hall,14,0.6109589041095891,0.0,14.610958904109589
1607,Securities Fraud,Jessica,Securities Fraud Case - Jessica,2022-08-31,Closed,Dallas,2022-11-17,,,Jeremy Simmons,14,0.6150684931506849,0.0,14.615068493150686
1153,Securities Fraud,Omar,Securities Fraud Case - Omar,2022-08-25,Closed,Boston,2022-12-31,,,Brianna Barr,14,0.6232876712328768,0.0,14.623287671232877
1748,Immigration Law Cases,Katherine,Immigration Law Cases Case - Katherine,2022-08-11,Closed,Charlotte,2022-09-26,2023-05-25,2023-07-13,Dillon Fernandez,13,0.6424657534246575,1.0,14.642465753424657
178,Securities Fraud,Michael,Securities Fraud Case - Michael,2023-08-10,Closed,Oklahoma City,2024-06-21,2024-07-21,,Amy Schmidt,14,0.14383561643835616,0.5,14.643835616438356
203,Securities Fraud,Gabriella,Securities Fraud Case - Gabriella,2022-07-31,Closed,San Antonio,2023-01-24,,,Daniel Vega,14,0.6575342465753424,0.0,14.657534246575342
1957,Securities Fraud,James,Securities Fraud Case - James,2022-07-15,Closed,Charlotte,2022-12-25,,,Robert Nichols,14,0.6794520547945205,0.0,14.67945205479452
419,Securities Fraud,Brian,Securities Fraud Case - Brian,2023-07-03,Closed,Jacksonville,2024-04-20,2025-03-13,,Jeremy Smith,14,0.1958904109589041,0.5,14.695890410958905
1718,Immigration Law Cases,Heidi,Immigration Law Cases Case - Heidi,2022-06-30,Closed,Indianapolis,2024-09-08,2025-01-15,2025-01-23,Anthony Guerra,13,0.7,1.0,14.7
289,Immigration Law Cases,Matthew,Immigration Law Cases Case - Matthew,2022-06-20,Closed,Charlotte,2023-10-10,2024-04-06,2024-04-25,Mario Barton,13,0.7136986301369863,1.0,14.713698630136987
265,Securities Fraud,Stephen,Securities Fraud Case - Stephen,2023-06-17,Closed,Memphis,2024-03-17,2024-08-03,,Melissa Middleton,14,0.21780821917808219,0.5,14.717808219178082
26,Immigration Law Cases,Kathleen,Immigration Law Cases Case - Kathleen,2022-06-14,Closed,Phoenix,2024-09-20,2025-05-05,2025-10-31,Sara Medina,13,0.7219178082191781,1.0,14.721917808219178
1289,Securities Fraud,Stacey,Securities Fraud Case - Stacey,2023-06-05,Closed,Dallas,2023-11-06,2024-03-01,,Jeffery Hamilton,14,0.23424657534246576,0.5,14.734246575342466
1883,Immigration Law Cases,Jeff,Immigration Law Cases Case - Jeff,2022-06-03,Closed,Portland,2023-08-12,2024-03-06,2024-08-10,John Smith,13,0.736986301369863,1.0,14.736986301369862
1558,Immigration Law Cases,Michelle,Immigration Law Cases Case - Michelle,2022-06-01,Closed,Phoenix,2024-06-15,2024-08-31,2024-12-23,Deborah Anderson,13,0.7397260273972602,1.0,14.73972602739726
1337,Securities Fraud,William,Securities Fraud Case - William,2023-05-29,Closed,Nashville,2024-06-07,2024-10-09,,Jeremy Smith,14,0.24383561643835616,0.5,14.743835616438357
1533,Immigration Law Cases,Emily,Immigration Law Cases Case - Emily,2022-05-28,Closed,San Diego,2024-10-09,2024-10-27,2024-12-08,Gary Brown,13,0.7452054794520548,1.0,14.745205479452055
360,Immigration Law Cases,Garrett,Immigration Law Cases Case - Garrett,2022-05-23,Closed,Louisville,2024-10-01,2025-07-29,2025-08-31,Kim Miller,13,0.7520547945205479,1.0,14.752054794520548
1060,Securities Fraud,Stephen,Securities Fraud Case - Stephen,2022-05-18,Closed,Seattle,2022-07-10,,,Melissa Middleton,14,0.7589041095890411,0.0,14.758904109589041
1276,Immigration Law Cases,Emily,Immigration Law Cases Case - Emily,2022-05-18,Closed,Boston,2023-08-25,2024-01-04,2024-03-15,Robert Mills,13,0.7589041095890411,1.0,14.758904109589041
399,Securities Fraud,Robert,Securities Fraud Case - Robert,2022-05-10,Closed,Philadelphia,2024-09-29,,,Mr. Jeremy Mack,14,0.7698630136986301,0.0,14.76986301369863
707,Securities Fraud,Tiffany,Securities Fraud Case - Tiffany,2022-05-04,Closed,Boston,2023-02-03,,,Mr. Jeremy Mack,14,0.7780821917808219,0.0,14.778082191780822
725,Securities Fraud,Jennifer,Securities Fraud Case - Jennifer,2023-05-03,Closed,Baltimore,2023-05-15,2023-06-03,,Morgan Gonzalez DVM,14,0.27945205479452057,0.5,14.77945205479452
1695,Immigration Law Cases,David,Immigration Law Cases Case - David,2022-04-30,Closed,Boston,2024-02-21,2024-03-29,2024-04-17,David Jenkins,13,0.7835616438356164,1.0,14.783561643835617
1130,Immigration Law Cases,Alice,Immigration Law Cases Case - Alice,2022-04-29,Closed,New York,2023-12-30,2024-10-02,2024-11-27,Angela Williams,13,0.7849315068493151,1.0,14.784931506849315
1408,Securities Fraud,Ruth,Securities Fraud Case - Ruth,2023-04-25,Closed,Nashville,2024-09-06,2024-10-25,,Julie Rodriguez,14,0.29041095890410956,0.5,14.79041095890411
1333,Securities Fraud,Jason,Securities Fraud Case - Jason,2022-04-05,Closed,Nashville,2023-05-10,,,Anthony Carey,14,0.8178082191780822,0.0,14.817808219178083
800,Immigration Law Cases,Stephanie,Immigration Law Cases Case - Stephanie,2022-03-17,Closed,Houston,2022-04-04,2022-10-04,2023-01-27,Richard Lewis,13,0.8438356164383561,1.0,14.843835616438357
1137,Securities Fraud,Christopher,Securities Fraud Case - Christopher,2023-03-13,Closed,Chicago,2024-02-27,2024-11-09,,Veronica Noble,14,0.3493150684931507,0.5,14.849315068493151
1993,Immigration Law Cases,Kristin,Immigration Law Cases Case - Kristin,2022-03-11,Closed,Louisville,2024-07-08,2025-02-12,2025-06-23,Jamie Singleton,13,0.852054794520548,1.0,14.852054794520548
1635,Immigration Law Cases,Tracy,Immigration Law Cases Case - Tracy,2022-02-26,Closed,New York,2022-11-28,2023-03-07,2023-06-14,Jeremy Simmons,13,0.8698630136986302,1.0,14.86986301369863
364,Securities Fraud,Christopher,Securities Fraud Case - Christopher,2023-02-24,Closed,Dallas,2024-02-03,2024-07-19,,Tracy Kim,14,0.3726027397260274,0.5,14.872602739726027
1800,Immigration Law Cases,Christopher,Immigration Law Cases Case - Christopher,2022-02-21,Closed,San Jose,2024-06-07,2024-10-31,2025-02-21,Daniel Porter,13,0.8767123287671232,1.0,14.876712328767123
1749,Securities Fraud,Nancy,Securities Fraud Case - Nancy,2022-02-19,Closed,Columbus,2023-06-21,,,Amy Crawford,14,0.8794520547945206,0.0,14.87945205479452
1682,Immigration Law Cases,Mark,Immigration Law Cases Case - Mark,2022-02-15,Closed,Austin,2022-07-14,2023-04-11,2023-08-11,Mr. John Potter,13,0.8849315068493151,1.0,14.884931506849314
1671,Securities Fraud,Tyler,Securities Fraud Case - Tyler,2022-01-28,Closed,Chicago,2024-01-09,,,Tracy Mason,14,0.9095890410958904,0.0,14.90958904109589
273,Securities Fraud,Dana,Securities Fraud Case - Dana,2022-01-17,Closed,Indianapolis,2023-04-16,,,Mr. John Potter,14,0.9246575342465754,0.0,14.924657534246576
1273,Immigration Law Cases,Shane,Immigration Law Cases Case - Shane,2022-01-16,Closed,Seattle,2023-11-30,2024-05-20,2024-06-20,Stephen King,13,0.9260273972602739,1.0,14.926027397260274
1643,Securities Fraud,Marcus,Securities Fraud Case - Marcus,2022-01-11,Closed,Portland,2024-06-23,,,Stephen King,14,0.9328767123287671,0.0,14.932876712328767
847,Immigration Law Cases,Joshua,Immigration Law Cases Case - Joshua,2022-01-07,Closed,Chicago,2022-03-21,2022-05-01,2022-08-26,Andrew Dawson,13,0.9383561643835616,1.0,14.938356164383562
1540,Immigration Law Cases,Carrie,Immigration Law Cases Case - Carrie,2022-01-05,Closed,Dallas,2022-02-14,2022-03-31,2022-06-25,Jason Taylor,13,0.9410958904109589,1.0,14.941095890410958
823,Securities Fraud,Angela,Securities Fraud Case - Angela,2022-01-03,Closed,Detroit,2023-07-31,,,Brian Hale,14,0.9438356164383561,0.0,14.943835616438356
1880,Immigration Law Cases,Carlos,Immigration Law Cases Case - Carlos,2021-12-30,Closed,Phoenix,2022-04-24,2022-09-25,2023-01-19,Kayla Haley,13,0.9493150684931507,1.0,14.949315068493151
50,Immigration Law Cases,Sarah,Immigration Law Cases Case - Sarah,2021-12-25,Closed,Washington,2022-05-28,2022-07-23,2022-10-03,Mary Adams,13,0.9561643835616438,1.0,14.956164383561644
155,Securities Fraud,Craig,Securities Fraud Case - Craig,2022-12-18,Closed,Seattle,2023-08-02,2023-11-03,,William Powell,14,0.4657534246575342,0.5,14.965753424657533
30,Immigration Law Cases,Nichole,Immigration Law Cases Case - Nichole,2021-12-16,Closed,Indianapolis,2023-04-30,2024-02-06,2024-07-17,Danielle Rodriguez,13,0.9684931506849315,1.0,14.968493150684932
606,Immigration Law Cases,Kimberly,Immigration Law Cases Case - Kimberly,2021-12-04,Closed,Dallas,2023-01-07,2023-03-20,2023-05-05,David Stanley,13,0.9849315068493151,1.0,14.984931506849316
337,Immigration Law Cases,Richard,Immigration Law Cases Case - Richard,2021-11-26,Closed,Dallas,2024-04-19,2024-09-02,2024-12-05,James Mcdonald,13,0.9958904109589041,1.0,14.995890410958904
454,Immigration Law Cases,Danielle,Immigration Law Cases Case - Danielle,2021-11-23,Closed,Jacksonville,2022-08-07,2022-10-02,2022-11-02,Russell Perez,13,1.0,1.0,15.0
1893,Drug Trafficking,Michael,Drug Trafficking Case - Michael,2023-11-19,Closed,Chicago,2024-04-29,,,Daniel Porter,15,0.005479452054794521,0.0,15.005479452054795
972,Securities Fraud,Alison,Securities Fraud Case - Alison,2022-11-18,Closed,Phoenix,2024-09-03,2025-01-03,,Brianna Barr,14,0.5068493150684932,0.5,15.006849315068493
1708,Drug Trafficking,Monique,Drug Trafficking Case - Monique,2023-11-15,Closed,Seattle,2024-07-06,,,Tracy Mason,15,0.010958904109589041,0.0,15.01095890410959
1634,Securities Fraud,Jeremy,Securities Fraud Case - Jeremy,2022-11-14,Closed,Los Angeles,2023-01-11,2023-07-22,,Albert Allen,14,0.5123287671232877,0.5,15.012328767123288
1680,Drug Trafficking,Joshua,Drug Trafficking Case - Joshua,2023-11-05,Closed,San Antonio,2024-07-24,,,Brittany Sanders,15,0.024657534246575342,0.0,15.024657534246575
501,Drug Trafficking,Jason,Drug Trafficking Case - Jason,2023-11-01,Closed,Indianapolis,2024-09-25,,,James Mcdonald,15,0.030136986301369864,0.0,15.03013698630137
318,Securities Fraud,Christopher,Securities Fraud Case - Christopher,2022-10-23,Closed,Oklahoma City,2024-10-16,2024-10-17,,Dylan Serrano,14,0.5424657534246575,0.5,15.042465753424658
1955,Securities Fraud,Rebecca,Securities Fraud Case - Rebecca,2023-10-21,Closed,Jacksonville,2023-11-14,2024-01-28,2024-03-05,Jill English,14,0.045205479452054796,1.0,15.045205479452054
1726,Securities Fraud,Brandon,Securities Fraud Case - Brandon,2022-10-21,Closed,Columbus,2024-07-24,2024-11-15,,Diana Mullen,14,0.5452054794520548,0.5,15.045205479452054
1751,Securities Fraud,Tyler,Securities Fraud Case - Tyler,2023-10-19,Closed,San Antonio,2024-01-07,2024-10-03,2025-01-30,Jennifer Lynn,14,0.04794520547945205,1.0,15.047945205479452
660,Drug Trafficking,Robert,Drug Trafficking Case - Robert,2023-10-19,Closed,Fort Worth,2024-03-13,,,Keith Stevenson III,15,0.04794520547945205,0.0,15.047945205479452
735,Securities Fraud,Nicole,Securities Fraud Case - Nicole,2023-10-16,Closed,Jacksonville,2024-10-31,2025-01-16,2025-06-21,Manuel Carr,14,0.052054794520547946,1.0,15.052054794520547
977,Securities Fraud,Erika,Securities Fraud Case - Erika,2022-09-27,Closed,Boston,2022-11-22,2023-06-18,,Joshua Willis,14,0.5780821917808219,0.5,15.078082191780823
775,Drug Trafficking,Joseph,Drug Trafficking Case - Joseph,2023-09-20,Closed,Indianapolis,2024-08-05,,,Jeremy Smith,15,0.08767123287671233,0.0,15.087671232876712
1909,Securities Fraud,Miguel,Securities Fraud Case - Miguel,2023-09-04,Closed,Austin,2024-02-11,2024-08-30,2025-01-06,Jason Daniel,14,0.1095890410958904,1.0,15.10958904109589
1903,Securities Fraud,Melissa,Securities Fraud Case - Melissa,2022-08-27,Closed,Memphis,2023-01-23,2023-07-25,,Jessica Carpenter,14,0.6205479452054794,0.5,15.12054794520548
747,Securities Fraud,Lindsey,Securities Fraud Case - Lindsey,2023-08-21,Closed,Oklahoma City,2024-10-21,2024-11-08,2024-11-27,Daniel Porter,14,0.12876712328767123,1.0,15.128767123287671
90,Drug Trafficking,Monica,Drug Trafficking Case - Monica,2023-08-19,Closed,Louisville,2024-03-25,,,Jack Moore,15,0.13150684931506848,0.0,15.131506849315068
1122,Securities Fraud,Michael,Securities Fraud Case - Michael,2023-08-13,Closed,New York,2023-09-17,2024-01-16,2024-02-08,Diana Mullen,14,0.13972602739726028,1.0,15.139726027397261
591,Drug Trafficking,Jason,Drug Trafficking Case - Jason,2023-07-28,Closed,San Antonio,2023-11-17,,,Robert Adams,15,0.16164383561643836,0.0,15.161643835616438
1613,Securities Fraud,Maureen,Securities Fraud Case - Maureen,2023-07-26,Closed,San Antonio,2023-10-05,2024-04-29,2024-07-19,Dalton Gillespie,14,0.1643835616438356,1.0,15.164383561643836
44,Securities Fraud,Keith,Securities Fraud Case - Keith,2023-07-22,Closed,Chicago,2024-06-01,2024-12-26,2025-06-16,Jocelyn Soto,14,0.16986301369863013,1.0,15.169863013698631
647,Securities Fraud,Laura,Securities Fraud Case - Laura,2023-07-18,Closed,Louisville,2024-08-22,2024-10-20,2024-12-27,Scott Warren,14,0.17534246575342466,1.0,15.175342465753424
746,Drug Trafficking,Michelle,Drug Trafficking Case - Michelle,2023-07-06,Closed,Phoenix,2023-09-30,,,Danielle Hubbard,15,0.1917808219178082,0.0,15.191780821917808
1212,Securities Fraud,Stephanie,Securities Fraud Case - Stephanie,2023-06-15,Closed,Boston,2024-03-26,2025-03-20,2025-08-27,Todd Washington,14,0.22054794520547946,1.0,15.22054794520548
1260,Securities Fraud,Caitlin,Securities Fraud Case - Caitlin,2023-06-13,Closed,Los Angeles,2023-07-18,2023-10-25,2024-03-02,Katie Becker,14,0.2232876712328767,1.0,15.223287671232876
1863,Drug Trafficking,Angela,Drug Trafficking Case - Angela,2023-06-12,Closed,Houston,2024-04-01,,,Deborah Rubio,15,0.22465753424657534,0.0,15.224657534246575
1443,Drug Trafficking,Tracey,Drug Trafficking Case - Tracey,2023-06-12,Closed,Austin,2024-11-05,,,Jeremy Simmons,15,0.22465753424657534,0.0,15.224657534246575
1300,Securities Fraud,Michael,Securities Fraud Case - Michael,2023-05-30,Closed,Columbus,2023-11-21,2024-01-09,2024-05-13,Chad Rich,14,0.24246575342465754,1.0,15.242465753424657
838,Securities Fraud,Patrick,Securities Fraud Case - Patrick,2023-05-25,Closed,San Jose,2023-08-30,2023-12-09,2024-04-27,Michael Lynch,14,0.2493150684931507,1.0,15.24931506849315
1390,Securities Fraud,Andrea,Securities Fraud Case - Andrea,2023-05-25,Closed,Charlotte,2023-09-04,2024-04-29,2024-07-22,Robert Shepard,14,0.2493150684931507,1.0,15.24931506849315
