Case ID,Case Type,Parties Involved,Case Title,Filing Date,Case Status,Case Location,Hearing 1 date,Hearing 2 date,Hearing 3 date,Assigned Judge
1521,Major Thefts,Maria,Major Thefts Case - Maria,28.4.22,Closed,Louisville,30.8.23,26.10.23,1.12.23,Shawn Hall
1522,Major Thefts,Benjamin,Major Thefts Case - Benjamin,2.7.22,Closed,Detroit,4.8.23,,,Morgan Gonzalez DVM
1523,Intellectual Property Violations,Joseph,Intellectual Property Violations Case - Joseph,16.4.23,Closed,Baltimore,15.6.24,26.4.25,6.10.25,Lauren Lynch
1524,Employment Law Disputes,Karen,Employment Law Disputes Case - Karen,21.10.22,Closed,New York,24.12.22,5.2.23,20.5.23,Gary Brown
1525,Drug Trafficking,Billy,Drug Trafficking Case - Billy,26.1.22,Closed,Denver,31.3.23,28.3.24,,Michael Wong
1526,Counterintelligence,Jose,Counterintelligence Case - Jose,5.8.23,Closed,Nashville,3.4.24,10.11.24,4.5.25,Jerry Neal
1527,Public Corruption,Debbie,Public Corruption Case - Debbie,17.11.23,Closed,Milwaukee,28.2.24,28.5.24,9.6.24,Charles Russo
1528,Intellectual Property Violations,Kyle,Intellectual Property Violations Case - Kyle,26.3.23,Closed,Las Vegas,15.8.24,31.1.25,11.2.25,Megan Vasquez
1529,Intellectual Property Violations,Dawn,Intellectual Property Violations Case - Dawn,22.6.23,Closed,Houston,19.1.24,,,Deborah Rubio
1530,Major Thefts,Gerald,Major Thefts Case - Gerald,2.3.23,Closed,Houston,19.9.23,7.5.24,5.9.24,Mackenzie West
1531,Drug Trafficking,Jessica,Drug Trafficking Case - Jessica,6.6.22,Closed,Washington,25.10.24,2.2.25,18.4.25,Albert Allen
1532,Intellectual Property Violations,Joann,Intellectual Property Violations Case - Joann,4.3.23,Closed,Los Angeles,4.7.24,,,Manuel Carr
1533,Immigration Law Cases,Emily,Immigration Law Cases Case - Emily,28.5.22,Closed,San Diego,9.10.24,27.10.24,8.12.24,Gary Brown
1534,Organized Crime,Jack,Organized Crime Case - Jack,23.5.23,Closed,San Jose,8.9.24,,,Thomas Davis
1535,Employment Law Disputes,Cynthia,Employment Law Disputes Case - Cynthia,28.10.23,Closed,San Diego,10.9.24,,,Rose Lopez
1536,Civil Rights,Nicole,Civil Rights Case - Nicole,19.9.23,Closed,San Antonio,24.4.24,13.12.24,12.2.25,Albert Brennan
1537,Major Thefts,Robert,Major Thefts Case - Robert,20.11.22,Closed,Portland,25.8.24,26.8.24,,James Poole
1538,Counterintelligence,Samuel,Counterintelligence Case - Samuel,2.9.23,Closed,Memphis,2.5.24,10.5.24,7.11.24,Joyce Gill
1539,Employment Law Disputes,Brian,Employment Law Disputes Case - Brian,9.2.22,Closed,San Francisco,10.10.23,14.10.23,,Jamie Singleton
1540,Immigration Law Cases,Carrie,Immigration Law Cases Case - Carrie,5.1.22,Closed,Dallas,14.2.22,31.3.22,25.6.22,Jason Taylor
1541,Immigration Law Cases,Maria,Immigration Law Cases Case - Maria,5.11.23,Closed,Detroit,16.11.24,,,Megan Vasquez
1542,Major Thefts,Gary,Major Thefts Case - Gary,9.7.22,Closed,San Antonio,30.6.24,4.11.24,,Stephen Hicks
1543,Securities Fraud,John,Securities Fraud Case - John,2.3.22,Closed,Austin,5.9.23,9.10.23,25.10.23,Stephen Hicks
1544,Civil Rights,David,Civil Rights Case - David,8.8.22,Closed,Memphis,9.7.23,14.8.23,4.1.24,Joshua Willis
1545,Organized Crime,Angela,Organized Crime Case - Angela,6.4.22,Closed,Detroit,30.8.24,,,Charles Cain
1546,Drug Trafficking,Robert,Drug Trafficking Case - Robert,23.12.22,Closed,Jacksonville,27.5.24,,,Albert Rivera
1547,Organized Crime,Kristie,Organized Crime Case - Kristie,9.8.23,Closed,Louisville,10.9.23,30.3.24,19.9.24,Anthony Walker
1548,Counterintelligence,Kathleen,Counterintelligence Case - Kathleen,1.11.23,Closed,Chicago,5.12.23,20.1.24,25.2.24,Pamela Curry
1549,Violent Crimes,Jo,Violent Crimes Case - Jo,30.12.21,Closed,Fort Worth,20.9.24,25.11.24,7.5.25,Lindsay Perez
1550,Violent Crimes,Tracy,Violent Crimes Case - Tracy,2.2.22,Closed,Denver,9.5.23,28.7.23,26.8.23,Danielle Hubbard
1551,Public Corruption,Andre,Public Corruption Case - Andre,11.6.22,Closed,Dallas,12.12.23,30.8.24,6.10.24,Joyce Gill
1552,Terrorism,Nathan,Terrorism Case - Nathan,23.12.22,Closed,Milwaukee,26.3.24,18.2.25,9.8.25,Dana West
1553,Immigration Law Cases,Jose,Immigration Law Cases Case - Jose,6.1.22,Closed,San Antonio,4.9.23,26.7.24,,Manuel Carr
1554,White-Collar Crime,Kimberly,White-Collar Crime Case - Kimberly,19.8.23,Closed,San Jose,22.8.24,15.3.25,6.8.25,Crystal Flores
1555,Terrorism,Wesley,Terrorism Case - Wesley,7.11.22,Closed,Columbus,19.12.23,4.9.24,,Adam Smith
1556,Employment Law Disputes,Anita,Employment Law Disputes Case - Anita,7.3.22,Closed,Columbus,11.11.24,19.5.25,30.7.25,Danielle Rodriguez
1557,White-Collar Crime,Amanda,White-Collar Crime Case - Amanda,17.9.22,Closed,Austin,25.4.24,,,Steven Gill
1558,Immigration Law Cases,Michelle,Immigration Law Cases Case - Michelle,1.6.22,Closed,Phoenix,15.6.24,31.8.24,23.12.24,Deborah Anderson
1559,Public Corruption,Kathy,Public Corruption Case - Kathy,6.2.23,Closed,Baltimore,11.8.24,17.7.25,9.9.25,Mackenzie West
1560,Counterintelligence,Nicole,Counterintelligence Case - Nicole,18.11.22,Closed,Nashville,20.5.23,5.6.23,18.11.23,Rachel Cameron
1561,Violent Crimes,Janice,Violent Crimes Case - Janice,5.8.22,Closed,Dallas,23.1.24,12.9.24,21.11.24,Dominic Santiago
1562,Drug Trafficking,Gregory,Drug Trafficking Case - Gregory,13.3.23,Closed,Phoenix,5.6.23,,,Kimberly Wright
1563,Counterintelligence,Briana,Counterintelligence Case - Briana,11.4.23,Closed,Austin,2.11.23,8.11.23,11.4.24,Misty Young
1564,Counterintelligence,Timothy,Counterintelligence Case - Timothy,13.7.22,Closed,Baltimore,8.6.23,9.7.23,5.10.23,Debra White
1565,Intellectual Property Violations,Michael,Intellectual Property Violations Case - Michael,20.3.23,Closed,San Diego,27.6.23,,,Courtney Kidd
1566,White-Collar Crime,Anthony,White-Collar Crime Case - Anthony,24.9.22,Closed,Phoenix,17.11.24,21.12.24,18.5.25,Christopher Santiago
1567,Civil Rights,Lisa,Civil Rights Case - Lisa,23.6.22,Closed,San Diego,3.12.22,23.8.23,,Veronica Noble
1568,Public Corruption,Alyssa,Public Corruption Case - Alyssa,8.11.22,Closed,Houston,15.4.24,30.11.24,11.12.24,Christopher Santiago
1569,Cyber Crime,Timothy,Cyber Crime Case - Timothy,5.12.22,Closed,Washington,7.12.23,24.10.24,3.2.25,George Lester
1570,Cyber Crime,Robert,Cyber Crime Case - Robert,6.4.22,Closed,New York,1.6.22,15.10.22,7.12.22,Matthew Marks
1571,Major Thefts,Jennifer,Major Thefts Case - Jennifer,5.7.22,Closed,Indianapolis,12.3.24,10.2.25,10.4.25,Mr. John Potter
1572,Immigration Law Cases,Casey,Immigration Law Cases Case - Casey,29.5.22,Closed,Las Vegas,26.7.24,,,Stephen Hicks
1573,Immigration Law Cases,Amanda,Immigration Law Cases Case - Amanda,8.10.22,Closed,Indianapolis,27.10.23,,,Cynthia Cisneros
1574,Public Corruption,Tony,Public Corruption Case - Tony,10.11.23,Closed,Chicago,28.12.23,8.9.24,30.1.25,Jamie Singleton
1575,Intellectual Property Violations,William,Intellectual Property Violations Case - William,16.8.23,Closed,New York,12.10.23,,,Alexander Hayden
1576,Terrorism,Jimmy,Terrorism Case - Jimmy,21.12.22,Closed,Denver,5.12.23,30.4.24,25.8.24,Charles Horne
1577,Counterintelligence,Samuel,Counterintelligence Case - Samuel,23.3.23,Closed,Jacksonville,18.4.23,21.5.23,4.8.23,Mary Adams
1578,Drug Trafficking,Ryan,Drug Trafficking Case - Ryan,9.1.23,Closed,New York,29.5.24,,,Ronald Berry
1579,Employment Law Disputes,Michele,Employment Law Disputes Case - Michele,14.8.23,Closed,Portland,3.4.24,10.7.24,,Tonya Green
1580,Environmental Law Violations,Patricia,Environmental Law Violations Case - Patricia,4.8.22,Closed,Memphis,7.8.22,25.12.22,6.4.23,Craig Edwards
1581,Drug Trafficking,Troy,Drug Trafficking Case - Troy,1.5.23,Closed,Los Angeles,29.6.24,13.7.24,10.9.24,Derrick Parsons
1582,Securities Fraud,Brad,Securities Fraud Case - Brad,10.1.22,Closed,Phoenix,27.8.22,6.10.22,21.2.23,Michael Velasquez
1583,Civil Rights,Bryan,Civil Rights Case - Bryan,12.12.21,Closed,Seattle,13.1.23,,,Michael Nguyen
1584,Cyber Crime,Steven,Cyber Crime Case - Steven,27.1.22,Closed,San Diego,3.9.22,23.1.23,3.7.23,Derrick Jacobs
1585,Cyber Crime,Megan,Cyber Crime Case - Megan,21.11.23,Closed,Jacksonville,10.8.24,6.11.24,3.4.25,Austin Santos
1586,Intellectual Property Violations,Brent,Intellectual Property Violations Case - Brent,11.2.22,Closed,Milwaukee,23.5.23,1.2.24,2.7.24,Anthony Walker
1587,Violent Crimes,Justin,Violent Crimes Case - Justin,19.4.23,Closed,Las Vegas,4.5.23,27.7.23,9.8.23,Daniel Turner
1588,White-Collar Crime,Tanya,White-Collar Crime Case - Tanya,15.12.22,Closed,Milwaukee,12.7.23,14.12.23,29.2.24,John Simon
1589,Employment Law Disputes,Glenn,Employment Law Disputes Case - Glenn,12.7.22,Closed,Phoenix,5.7.24,14.1.25,28.4.25,Jennifer Lynn
1590,White-Collar Crime,Anthony,White-Collar Crime Case - Anthony,24.6.23,Closed,Seattle,20.5.24,9.5.25,30.8.25,Kimberly Wright
1591,Drug Trafficking,Lauren,Drug Trafficking Case - Lauren,12.7.22,Closed,Philadelphia,18.7.22,,,Daniel Porter
1592,Drug Trafficking,James,Drug Trafficking Case - James,30.5.22,Closed,San Jose,9.7.24,26.10.24,9.11.24,Alicia Hall
1593,White-Collar Crime,Michael,White-Collar Crime Case - Michael,3.8.23,Closed,Seattle,8.9.24,,,Dale Johnson
1594,Civil Rights,Sandra,Civil Rights Case - Sandra,18.7.22,Closed,Los Angeles,5.4.24,,,Deborah Rubio
1595,Organized Crime,Michael,Organized Crime Case - Michael,21.6.23,Closed,Jacksonville,14.7.24,8.3.25,,Matthew Marks
1596,Environmental Law Violations,Jasmine,Environmental Law Violations Case - Jasmine,10.7.22,Closed,Denver,7.10.22,16.9.23,16.2.24,Cynthia Cisneros
1597,Violent Crimes,Erin,Violent Crimes Case - Erin,25.8.22,Closed,Memphis,4.12.22,15.6.23,29.6.23,Mr. Jeremy Mack
1598,Drug Trafficking,Vanessa,Drug Trafficking Case - Vanessa,9.6.23,Closed,Fort Worth,7.3.24,10.3.24,,Diane Larson
1599,Violent Crimes,Jeremy,Violent Crimes Case - Jeremy,23.12.21,Closed,Chicago,31.8.23,21.2.24,6.4.24,Austin Cabrera
1600,Securities Fraud,Maria,Securities Fraud Case - Maria,6.8.22,Closed,Columbus,7.9.24,18.6.25,17.10.25,Kimberly Wright
1601,Organized Crime,Jonathon,Organized Crime Case - Jonathon,31.12.22,Closed,Denver,2.2.24,10.10.24,10.1.25,Cory Martinez
1602,Organized Crime,Timothy,Organized Crime Case - Timothy,15.1.23,Closed,New York,30.11.23,,,Karen Pope
1603,Public Corruption,Alice,Public Corruption Case - Alice,15.9.22,Closed,Houston,18.1.23,3.4.23,,Brian Hale
1604,Employment Law Disputes,Amy,Employment Law Disputes Case - Amy,5.4.22,Closed,Denver,15.11.22,15.9.23,,Dr. Angel Jensen
1605,Organized Crime,Taylor,Organized Crime Case - Taylor,28.5.22,Closed,San Antonio,1.2.24,7.1.25,,Kayla Haley
1606,Drug Trafficking,Elizabeth,Drug Trafficking Case - Elizabeth,2.9.22,Closed,Las Vegas,7.2.23,,,Russell Perez
1607,Securities Fraud,Jessica,Securities Fraud Case - Jessica,31.8.22,Closed,Dallas,17.11.22,,,Jeremy Simmons
1608,Environmental Law Violations,Kevin,Environmental Law Violations Case - Kevin,13.3.22,Closed,Dallas,30.10.23,3.6.24,,Daniel Turner
1609,White-Collar Crime,Curtis,White-Collar Crime Case - Curtis,18.10.23,Closed,San Diego,16.5.24,,,Philip Alvarado
1610,Organized Crime,Dennis,Organized Crime Case - Dennis,18.4.23,Closed,Boston,21.4.24,,,Debra White
1611,Securities Fraud,Bryan,Securities Fraud Case - Bryan,11.9.23,Closed,Indianapolis,13.1.24,,,David Harris
1612,Environmental Law Violations,Julie,Environmental Law Violations Case - Julie,7.1.22,Closed,Indianapolis,15.4.23,,,Kimberly Smith
1613,Securities Fraud,Maureen,Securities Fraud Case - Maureen,26.7.23,Closed,San Antonio,5.10.23,29.4.24,19.7.24,Dalton Gillespie
1614,Environmental Law Violations,Ana,Environmental Law Violations Case - Ana,21.6.23,Closed,New York,20.5.24,18.2.25,21.3.25,Dr. Angel Jensen
1615,Organized Crime,Christina,Organized Crime Case - Christina,14.2.23,Closed,Memphis,18.1.24,16.4.24,22.9.24,Todd Washington
1616,Violent Crimes,Stephanie,Violent Crimes Case - Stephanie,16.9.23,Closed,San Jose,3.5.24,16.3.25,30.8.25,Christina Williams
1617,Violent Crimes,Amber,Violent Crimes Case - Amber,10.12.22,Closed,Fort Worth,18.8.23,22.3.24,,Jason Torres
1618,Employment Law Disputes,Bonnie,Employment Law Disputes Case - Bonnie,10.8.22,Closed,Portland,9.6.23,23.4.24,,Brianna Barr
1619,Securities Fraud,Corey,Securities Fraud Case - Corey,20.12.21,Closed,Memphis,9.7.22,4.5.23,18.10.23,Albert Allen
1620,Violent Crimes,Lauren,Violent Crimes Case - Lauren,24.5.22,Closed,Chicago,4.2.24,,,Mr. Jeremy Mack
1621,Major Thefts,John,Major Thefts Case - John,17.8.23,Closed,Chicago,2.5.24,11.4.25,12.4.25,Edward Hunter
1622,Employment Law Disputes,Jonathan,Employment Law Disputes Case - Jonathan,17.10.23,Closed,Charlotte,16.11.24,13.9.25,12.12.25,Mary Adams
1623,Securities Fraud,David,Securities Fraud Case - David,3.9.22,Closed,Columbus,17.11.24,23.11.24,15.2.25,Joyce Gill
1624,Organized Crime,Christina,Organized Crime Case - Christina,24.8.22,Closed,Indianapolis,20.11.24,,,Jennifer Lynn
1625,Major Thefts,Stacey,Major Thefts Case - Stacey,17.10.23,Closed,Oklahoma City,26.6.24,,,Anthony Carey
1626,Intellectual Property Violations,Melissa,Intellectual Property Violations Case - Melissa,21.10.23,Closed,Charlotte,5.5.24,14.1.25,31.5.25,Rachel Cameron
1627,Organized Crime,Colleen,Organized Crime Case - Colleen,21.9.22,Closed,Milwaukee,12.1.23,20.12.23,,Jorge Bradley
1628,Drug Trafficking,Aaron,Drug Trafficking Case - Aaron,5.5.23,Closed,Oklahoma City,31.8.23,5.7.24,30.11.24,Angela Williams
1629,Securities Fraud,Stephen,Securities Fraud Case - Stephen,17.4.22,Closed,Nashville,16.4.23,31.10.23,,Kirsten Meadows
1630,Cyber Crime,Kevin,Cyber Crime Case - Kevin,3.2.22,Closed,Dallas,26.9.23,6.7.24,31.8.24,Lynn Walls
1631,Civil Rights,Isaac,Civil Rights Case - Isaac,16.9.22,Closed,Seattle,11.2.24,12.3.24,,Angel Buchanan
1632,Public Corruption,Jerry,Public Corruption Case - Jerry,29.3.22,Closed,Los Angeles,27.8.24,30.7.25,,Kimberly Smith
1633,Employment Law Disputes,Michael,Employment Law Disputes Case - Michael,10.4.22,Closed,Baltimore,27.6.22,8.2.23,,Joshua Banks
1634,Securities Fraud,Jeremy,Securities Fraud Case - Jeremy,14.11.22,Closed,Los Angeles,11.1.23,22.7.23,,Albert Allen
1635,Immigration Law Cases,Tracy,Immigration Law Cases Case - Tracy,26.2.22,Closed,New York,28.11.22,7.3.23,14.6.23,Jeremy Simmons
1636,Civil Rights,Margaret,Civil Rights Case - Margaret,13.2.22,Closed,Columbus,18.9.24,26.9.24,26.10.24,Nancy Castro
1637,Violent Crimes,Maria,Violent Crimes Case - Maria,21.8.22,Closed,Memphis,8.1.23,13.6.23,29.11.23,Melissa Middleton
1638,Major Thefts,Donald,Major Thefts Case - Donald,12.11.23,Closed,Portland,21.11.23,19.3.24,,Amy Crawford
1639,Drug Trafficking,David,Drug Trafficking Case - David,30.6.22,Closed,San Antonio,26.5.24,17.10.24,3.1.25,Megan Vasquez
1640,Drug Trafficking,Jessica,Drug Trafficking Case - Jessica,25.11.21,Closed,Seattle,26.3.24,,,Robert Shepard
1641,Major Thefts,Melissa,Major Thefts Case - Melissa,24.7.22,Closed,Dallas,14.9.22,,,Craig Edwards
1642,Civil Rights,Nathan,Civil Rights Case - Nathan,23.8.23,Closed,Nashville,20.5.24,22.12.24,13.2.25,Rebecca Burgess
1643,Securities Fraud,Marcus,Securities Fraud Case - Marcus,11.1.22,Closed,Portland,23.6.24,,,Stephen King
1644,Environmental Law Violations,Anna,Environmental Law Violations Case - Anna,19.6.22,Closed,San Diego,11.12.22,,,Alex Shaw
1645,Civil Rights,Tyler,Civil Rights Case - Tyler,24.11.21,Closed,Detroit,31.12.22,8.5.23,2.10.23,Kimberly Wright
1646,Organized Crime,Jonathan,Organized Crime Case - Jonathan,14.4.23,Closed,Washington,3.9.23,,,Kayla Haley
1647,Terrorism,Stacey,Terrorism Case - Stacey,12.8.23,Closed,Dallas,9.4.24,,,Jeremy Smith
1648,Environmental Law Violations,Chad,Environmental Law Violations Case - Chad,3.10.22,Closed,Louisville,28.7.23,,,Terri Allen
1649,Violent Crimes,Mark,Violent Crimes Case - Mark,11.7.22,Closed,Memphis,11.6.24,,,Charles Cain
1650,Public Corruption,Heidi,Public Corruption Case - Heidi,25.2.23,Closed,Seattle,2.3.23,12.12.23,26.4.24,Robert Shepard
1651,Intellectual Property Violations,Abigail,Intellectual Property Violations Case - Abigail,13.9.23,Closed,Portland,5.5.24,,,Ricky Keller
1652,White-Collar Crime,Wendy,White-Collar Crime Case - Wendy,4.9.23,Closed,San Francisco,26.8.24,26.3.25,1.6.25,Stephanie Newman
1653,Terrorism,Robert,Terrorism Case - Robert,8.7.23,Closed,New York,15.10.23,6.12.23,21.5.24,Charles Horne
1654,Securities Fraud,Kevin,Securities Fraud Case - Kevin,29.10.23,Closed,San Antonio,22.6.24,7.4.25,,Dylan Serrano
1655,Environmental Law Violations,Joe,Environmental Law Violations Case - Joe,26.8.22,Closed,Philadelphia,19.3.24,3.3.25,,James Nixon
1656,Immigration Law Cases,Gary,Immigration Law Cases Case - Gary,11.1.23,Closed,Jacksonville,15.10.23,25.5.24,,Lynn Walls
1657,Securities Fraud,Vernon,Securities Fraud Case - Vernon,9.2.22,Closed,New York,6.1.23,16.11.23,25.11.23,Rebecca Ruiz
1658,Intellectual Property Violations,Russell,Intellectual Property Violations Case - Russell,15.1.23,Closed,San Diego,3.8.24,1.10.24,,Lisa James
1659,White-Collar Crime,Michael,White-Collar Crime Case - Michael,24.8.22,Closed,Memphis,4.9.23,3.1.24,30.1.24,Crystal Flores
1660,Civil Rights,Dennis,Civil Rights Case - Dennis,11.3.22,Closed,Houston,28.1.24,,,Amanda Roberts
1661,Counterintelligence,John,Counterintelligence Case - John,14.1.22,Closed,San Diego,6.2.22,12.1.23,,Daniel Turner
1662,Organized Crime,Maria,Organized Crime Case - Maria,24.4.22,Closed,New York,17.11.22,22.7.23,24.11.23,Ronald Berry
1663,Counterintelligence,Nicole,Counterintelligence Case - Nicole,22.6.23,Closed,Phoenix,21.7.24,14.7.25,,Michael Velasquez
1664,Major Thefts,Robert,Major Thefts Case - Robert,23.4.22,Closed,Chicago,26.8.22,1.9.22,,Jack Moore
1665,Violent Crimes,Billy,Violent Crimes Case - Billy,1.11.23,Closed,Philadelphia,21.11.23,18.3.24,19.7.24,Desiree Neal
1666,Intellectual Property Violations,Julia,Intellectual Property Violations Case - Julia,26.2.22,Closed,Charlotte,28.2.22,,,Steve Palmer
1667,Intellectual Property Violations,Allison,Intellectual Property Violations Case - Allison,9.8.22,Closed,San Jose,12.10.23,15.4.24,12.6.24,Natalie Murray
1668,Violent Crimes,Edward,Violent Crimes Case - Edward,12.11.23,Closed,Denver,28.6.24,3.4.25,,Erin Donaldson
1669,Terrorism,Misty,Terrorism Case - Misty,9.5.23,Closed,Indianapolis,20.11.23,21.6.24,10.9.24,Dillon Fernandez
1670,Environmental Law Violations,Matthew,Environmental Law Violations Case - Matthew,22.8.22,Closed,Seattle,7.4.23,26.5.23,21.10.23,Brittany Sanders
1671,Securities Fraud,Tyler,Securities Fraud Case - Tyler,28.1.22,Closed,Chicago,9.1.24,,,Tracy Mason
1672,Counterintelligence,Nicholas,Counterintelligence Case - Nicholas,5.8.23,Closed,Seattle,11.9.23,19.1.24,16.5.24,Daniel Avila
1673,Cyber Crime,Joyce,Cyber Crime Case - Joyce,13.12.22,Closed,Oklahoma City,9.7.24,3.10.24,18.2.25,Michael Rodriguez
1674,Immigration Law Cases,Brian,Immigration Law Cases Case - Brian,15.10.22,Closed,Memphis,1.9.23,26.3.24,22.9.24,Nancy Hill
1675,Cyber Crime,Miranda,Cyber Crime Case - Miranda,15.4.22,Closed,Washington,4.5.23,,,Angel Lee
1676,Intellectual Property Violations,Wayne,Intellectual Property Violations Case - Wayne,22.6.22,Closed,Indianapolis,30.10.22,,,Michael Velasquez
1677,Public Corruption,Sierra,Public Corruption Case - Sierra,6.3.22,Closed,San Francisco,30.3.24,28.1.25,15.4.25,Joyce Gill
1678,Civil Rights,Michael,Civil Rights Case - Michael,5.3.23,Closed,Charlotte,4.3.24,26.9.24,,Jorge Bradley
1679,Securities Fraud,Dustin,Securities Fraud Case - Dustin,10.12.21,Closed,Detroit,11.6.24,27.7.24,,Joseph Williams
1680,Drug Trafficking,Joshua,Drug Trafficking Case - Joshua,5.11.23,Closed,San Antonio,24.7.24,,,Brittany Sanders
1681,Environmental Law Violations,Juan,Environmental Law Violations Case - Juan,11.8.22,Closed,San Antonio,20.8.22,10.11.22,24.2.23,Robert Nichols
1682,Immigration Law Cases,Mark,Immigration Law Cases Case - Mark,15.2.22,Closed,Austin,14.7.22,11.4.23,11.8.23,Mr. John Potter
1683,Cyber Crime,Ronald,Cyber Crime Case - Ronald,18.9.23,Closed,Boston,12.4.24,10.11.24,17.3.25,Jason Torres
1684,Violent Crimes,Madison,Violent Crimes Case - Madison,4.6.23,Closed,San Francisco,17.6.23,31.3.24,7.7.24,William Powell
1685,Civil Rights,Natalie,Civil Rights Case - Natalie,23.11.23,Closed,San Jose,22.11.24,10.10.25,6.12.25,Ricky Keller
1686,Immigration Law Cases,Rachael,Immigration Law Cases Case - Rachael,10.1.22,Closed,Seattle,5.6.22,6.12.22,,Anthony Walker
1687,Terrorism,Sherry,Terrorism Case - Sherry,28.7.23,Closed,San Antonio,3.2.24,13.6.24,,Sara Medina
1688,Major Thefts,Edward,Major Thefts Case - Edward,5.6.22,Closed,Oklahoma City,27.8.23,3.12.23,3.3.24,Jennifer Lynn
1689,Counterintelligence,Bethany,Counterintelligence Case - Bethany,3.5.22,Closed,San Francisco,21.8.22,12.7.23,,Shirley Martin
1690,Employment Law Disputes,Tonya,Employment Law Disputes Case - Tonya,1.5.22,Closed,Fort Worth,15.8.24,24.7.25,21.11.25,Stephen Hicks
1691,Employment Law Disputes,Nathan,Employment Law Disputes Case - Nathan,16.3.23,Closed,Los Angeles,25.6.23,29.7.23,13.8.23,George Lester
1692,Cyber Crime,Kristen,Cyber Crime Case - Kristen,21.9.22,Closed,Chicago,13.8.24,22.10.24,,Kathryn Ball
1693,Cyber Crime,Ronald,Cyber Crime Case - Ronald,12.6.23,Closed,Portland,29.12.23,20.2.24,27.2.24,Mary Adams
1694,Counterintelligence,Melissa,Counterintelligence Case - Melissa,21.3.22,Closed,Indianapolis,20.11.23,9.2.24,,Amy Crawford
1695,Immigration Law Cases,David,Immigration Law Cases Case - David,30.4.22,Closed,Boston,21.2.24,29.3.24,17.4.24,David Jenkins
1696,Civil Rights,Jeremiah,Civil Rights Case - Jeremiah,6.11.23,Closed,Austin,27.10.24,31.3.25,25.9.25,Amanda Roberts
1697,Securities Fraud,Pamela,Securities Fraud Case - Pamela,3.9.22,Closed,San Antonio,23.8.23,,,Alicia Hall
1698,Civil Rights,Molly,Civil Rights Case - Molly,1.3.23,Closed,Milwaukee,12.7.24,,,Crystal Flores
1699,Counterintelligence,Lindsay,Counterintelligence Case - Lindsay,21.4.23,Closed,Columbus,2.10.24,12.7.25,31.7.25,Kristen Hughes
1700,Cyber Crime,Lori,Cyber Crime Case - Lori,27.4.22,Closed,Columbus,17.10.23,,,Todd Cole
1701,Terrorism,Paul,Terrorism Case - Paul,28.3.23,Closed,Boston,3.5.24,,,Amanda Roberts
1702,Counterintelligence,Nicholas,Counterintelligence Case - Nicholas,13.3.22,Closed,Phoenix,24.1.24,19.12.24,19.2.25,Joshua Banks
1703,Counterintelligence,Christine,Counterintelligence Case - Christine,3.5.23,Closed,Indianapolis,5.3.24,10.7.24,25.9.24,Samantha Collins
1704,Major Thefts,Wendy,Major Thefts Case - Wendy,2.6.22,Closed,Houston,4.4.24,,,Joel Robertson Jr.
1705,Securities Fraud,Randy,Securities Fraud Case - Randy,29.4.22,Closed,Seattle,1.3.23,22.6.23,1.11.23,Levi Hancock
1706,Terrorism,Paula,Terrorism Case - Paula,9.7.22,Closed,Indianapolis,22.2.24,30.6.24,7.8.24,Kimberly Estrada
1707,Environmental Law Violations,Melissa,Environmental Law Violations Case - Melissa,18.6.23,Closed,Louisville,19.7.23,,,Melissa Middleton
1708,Drug Trafficking,Monique,Drug Trafficking Case - Monique,15.11.23,Closed,Seattle,6.7.24,,,Tracy Mason
1709,Intellectual Property Violations,Miranda,Intellectual Property Violations Case - Miranda,15.3.23,Closed,Chicago,1.6.23,,,Nancy Castro
1710,Employment Law Disputes,Ashley,Employment Law Disputes Case - Ashley,28.7.23,Closed,Boston,11.8.23,22.11.23,,Rebecca Burgess
1711,Environmental Law Violations,Christine,Environmental Law Violations Case - Christine,14.6.22,Closed,Portland,17.9.22,12.1.23,10.7.23,Erin Donaldson
1712,Violent Crimes,Richard,Violent Crimes Case - Richard,26.10.23,Closed,Memphis,17.4.24,23.7.24,2.10.24,Jason Torres
1713,Major Thefts,Jennifer,Major Thefts Case - Jennifer,29.12.22,Closed,Oklahoma City,11.8.24,,,Angela Williams
1714,Violent Crimes,Robert,Violent Crimes Case - Robert,16.8.22,Closed,Milwaukee,27.9.24,5.7.25,,Andrew Dawson
1715,Violent Crimes,Brenda,Violent Crimes Case - Brenda,4.3.23,Closed,Dallas,15.11.24,11.8.25,7.10.25,Michael Leonard
1716,White-Collar Crime,Christopher,White-Collar Crime Case - Christopher,4.7.22,Closed,Louisville,25.10.22,,,Meredith Williams
1717,Public Corruption,Taylor,Public Corruption Case - Taylor,13.6.23,Closed,Baltimore,21.4.24,17.10.24,25.1.25,Michael Nichols
1718,Immigration Law Cases,Heidi,Immigration Law Cases Case - Heidi,30.6.22,Closed,Indianapolis,8.9.24,15.1.25,23.1.25,Anthony Guerra
1719,Employment Law Disputes,Candace,Employment Law Disputes Case - Candace,6.6.22,Closed,Austin,10.6.22,3.4.23,15.4.23,Erica Wu
1720,White-Collar Crime,Kelly,White-Collar Crime Case - Kelly,17.1.23,Closed,Louisville,29.1.23,1.6.23,,Katie Becker
1721,Drug Trafficking,Sherry,Drug Trafficking Case - Sherry,20.11.22,Closed,Oklahoma City,27.10.24,6.12.24,8.5.25,Diane Larson
1722,Major Thefts,Melody,Major Thefts Case - Melody,4.11.22,Closed,San Francisco,28.1.23,6.8.23,8.10.23,Jamie Singleton
